module_code,module_name,coordinator,year,semester,category,skill_name,level
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Air Quality Analysis,0
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Chemical Handling,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Developing and Implementing SOPs,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Good Laboratory Practices (GLP),2
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Maintaining Lab Notebooks,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Microscopy,0
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Operating Lab Equipment,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Physical Chemical Analysis,2
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Pipetting,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Risk Assessments,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Sample Preparation and Handling,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Soil Quality Assessment,0
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,lab,Water Quality Assessment,0
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Adaptability,2
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Verbal Communication,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Written Communication,2
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Conflict Resolution,2
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Critical Thinking,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Detail-Orientated Skills,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Innovation,2
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Integrated Problem-solving,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Interpersonal Skills,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Leadership,2
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Reliability,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Resourcefulness,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Self-awareness,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Self-motivation,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Teamwork & Collaboration,3
BIOU9PL,Applied Biological Sciences Placement,Clare Bird,4,7,personal,Time Management,3
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,AI (generative) Competency,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Computer Programming,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Data Management,1
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Effective Email Communication,1
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Geographical Information Systems (GIS),0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Graphic Design,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Modelling,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Presentation Software,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Remote Meeting/Collaborative Software,1
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Remote Sensing (data collection and analysis),0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Social Media,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Spreadsheet Creation and Management,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Statistical Programmes,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,computational,Word Processing,3
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,field,Application of Remote Observations,1
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,field,Conducting Transects,1
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,field,Core Skills,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,field,Drone Observations,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,field,Environmental Impact Assessment,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,field,GPS Usage,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,field,Health and Safety Competency,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,field,Mapping Skills,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,field,Sampling: In-situ Monitoring,1
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,field,Sampling: Physical Collection,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,field,Species Monitoring,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Accurate Result Reporting,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Air Quality Analysis,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Chemical Handling,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Developing and Implementing SOPs,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Good Laboratory Practices (GLP),0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Maintaining Lab Notebooks,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Microscopy,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Operating Lab Equipment,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Physical Chemical Analysis,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Pipetting,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Risk Assessments,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Sample Preparation and Handling,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Soil Quality Assessment,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,lab,Water Quality Assessment,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Adaptability,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Verbal Communication,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Written Communication,3
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Conflict Resolution,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Critical Thinking,3
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Detail-Orientated Skills,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Innovation,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Integrated Problem-solving,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Interpersonal Skills,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Leadership,0
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Reliability,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Resourcefulness,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Self-awareness,1
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Self-motivation,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Teamwork & Collaboration,2
BIOU9PC,Population and Community Ecology,Sarah Greenwood,3,5,personal,Time Management,2
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,AI (generative) Competency,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Computer Programming,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Data Management,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Effective Email Communication,2
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Geographical Information Systems (GIS),2
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Graphic Design,2
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Modelling,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Presentation Software,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Remote Meeting/Collaborative Software,1
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Remote Sensing (data collection and analysis),0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Social Media,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Spreadsheet Creation and Management,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Statistical Programmes,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,computational,Word Processing,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,field,Application of Remote Observations,2
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,field,Conducting Transects,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,field,Core Skills,1
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,field,Drone Observations,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,field,Environmental Impact Assessment,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,field,GPS Usage,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,field,Health and Safety Competency,1
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,field,Mapping Skills,1
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,field,Sampling: In-situ Monitoring,2
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,field,Sampling: Physical Collection,1
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,field,Species Monitoring,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Accurate Result Reporting,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Air Quality Analysis,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Chemical Handling,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Developing and Implementing SOPs,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Good Laboratory Practices (GLP),0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Maintaining Lab Notebooks,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Microscopy,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Operating Lab Equipment,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Physical Chemical Analysis,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Pipetting,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Risk Assessments,1
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Sample Preparation and Handling,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Soil Quality Assessment,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,lab,Water Quality Assessment,0
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Adaptability,1
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Verbal Communication,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Written Communication,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Conflict Resolution,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Critical Thinking,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Detail-Orientated Skills,2
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Innovation,2
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Integrated Problem-solving,2
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Interpersonal Skills,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Leadership,2
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Reliability,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Resourcefulness,2
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Self-awareness,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Self-motivation,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Teamwork & Collaboration,3
ENVU6SP,Sustainable Landscapes,Charlotte Hall,3,6,personal,Time Management,3
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,AI (generative) Competency,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Computer Programming,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Data Management,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Effective Email Communication,1
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Geographical Information Systems (GIS),0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Graphic Design,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Modelling,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Presentation Software,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Remote Meeting/Collaborative Software,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Remote Sensing (data collection and analysis),0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Social Media,2
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Spreadsheet Creation and Management,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Statistical Programmes,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,computational,Word Processing,2
ENVU7CP,Conservation Placement,Kirsty Park,4,7,field,Application of Remote Observations,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,field,Conducting Transects,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,field,Core Skills,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,field,Drone Observations,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,field,Environmental Impact Assessment,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,field,GPS Usage,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,field,Health and Safety Competency,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,field,Mapping Skills,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,field,Sampling: In-situ Monitoring,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,field,Sampling: Physical Collection,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,field,Species Monitoring,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Accurate Result Reporting,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Air Quality Analysis,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Chemical Handling,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Developing and Implementing SOPs,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Good Laboratory Practices (GLP),0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Maintaining Lab Notebooks,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Microscopy,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Operating Lab Equipment,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Physical Chemical Analysis,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Pipetting,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Risk Assessments,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Sample Preparation and Handling,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Soil Quality Assessment,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,lab,Water Quality Assessment,0
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Adaptability,2
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Verbal Communication,2
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Written Communication,3
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Conflict Resolution,2
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Critical Thinking,3
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Detail-Orientated Skills,3
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Innovation,2
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Integrated Problem-solving,2
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Interpersonal Skills,3
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Leadership,2
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Reliability,2
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Resourcefulness,2
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Self-awareness,2
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Self-motivation,3
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Teamwork & Collaboration,3
ENVU7CP,Conservation Placement,Kirsty Park,4,7,personal,Time Management,3
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,AI (generative) Competency,2
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,Computer Programming,3
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,Data Management,2
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,Effective Email Communication,0
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,Geographical Information Systems (GIS),0
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,Graphic Design,3
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,Modelling,3
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,Presentation Software,0
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,Remote Meeting/Collaborative Software,0
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,Remote Sensing (data collection and analysis),0
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,Social Media,0
SCIU7SR,Statistics Using R,Daniel Chapman,3,5,computational,Spreadsheet Creation and Management,3
