"module_code","category","skill_name","level"
"BIOU6AC","personal","Conflict Resolution","2"
"BIOU6AC","personal","Critical Thinking","2"
"BIOU6AC","personal","Detail-Orientated Skills","2"
"BIOU6AC","personal","Innovation","2"
"BIOU6AC","personal","Integrated Problem-solving","2"
"BIOU6AC","personal","Interpersonal Skills","2"
"BIOU6AC","personal","Leadership","2"
"BIOU6AC","personal","Reliability","2"
"BIOU6AC","personal","Resourcefulness","2"
"BIOU6AC","personal","Self-awareness","2"
"BIOU6AC","personal","Self-motivation","2"
"BIOU6AC","personal","Teamwork & Collaboration","2"
"BIOU6AC","personal","Time Management","2"
"GEOU9SP","computational","AI (generative) Competency","0"
"GEOU9SP","computational","Computer Programming","0"
"GEOU9SP","computational","Data Management","3"
"GEOU9SP","computational","Effective Email Communication","0"
"GEOU9SP","computational","Geographical Information Systems (GIS)","3"
"GEOU9SP","computational","Graphic Design","2"
"GEOU9SP","computational","Modelling","0"
"GEOU9SP","computational","Presentation Software","0"
"GEOU9SP","computational","Remote Meeting/Collaborative Software","0"
"GEOU9SP","computational","Remote Sensing (data collection and analysis)","1"
"GEOU9SP","computational","Social Media","0"
"GEOU9SP","computational","Spreadsheet Creation and Management","0"
"GEOU9SP","computational","Statistical Programmes","0"
"GEOU9SP","computational","Word Processing","0"
"GEOU9SP","field","Application of Remote Observations","1"
"GEOU9SP","field","Conducting Transects","0"
"GEOU9SP","field","Core Skills","0"
"GEOU9SP","field","Drone Observations","0"
"GEOU9SP","field","Environmental Impact Assessment","0"
"GEOU9SP","field","GPS Usage","2"
"GEOU9SP","field","Health and Safety Competency","0"
"GEOU9SP","field","Mapping Skills","3"
"GEOU9SP","field","Sampling: In-situ Monitoring","0"
"GEOU9SP","field","Sampling: Physical Collection","0"
"GEOU9SP","field","Species Monitoring","0"
"GEOU9SP","lab","Accurate Result Reporting","3"
"GEOU9SP","lab","Air Quality Analysis","0"
"GEOU9SP","lab","Chemical Handling","0"
"GEOU9SP","lab","Developing and Implementing SOPs","0"
"GEOU9SP","lab","Good Laboratory Practices (GLP)","0"
"GEOU9SP","lab","Maintaining Lab Notebooks","0"
"GEOU9SP","lab","Microscopy","0"
"GEOU9SP","lab","Operating Lab Equipment","0"
"GEOU9SP","lab","Physical Chemical Analysis","0"
"GEOU9SP","lab","Pipetting","0"
"GEOU9SP","lab","Risk Assessments","0"
"GEOU9SP","lab","Sample Preparation and Handling","0"
"GEOU9SP","lab","Soil Quality Assessment","0"
"GEOU9SP","lab","Water Quality Assessment","0"
"GEOU9SP","personal","Adaptability","1"
"GEOU9SP","personal","Verbal Communication","0"
"GEOU9SP","personal","Written Communication","2"
"GEOU9SP","personal","Conflict Resolution","0"
"GEOU9SP","personal","Critical Thinking","3"
"GEOU9SP","personal","Detail-Orientated Skills","3"
"GEOU9SP","personal","Innovation","1"
"GEOU9SP","personal","Integrated Problem-solving","3"
"GEOU9SP","personal","Interpersonal Skills","0"
"GEOU9SP","personal","Leadership","0"
"GEOU9SP","personal","Reliability","1"
"GEOU9SP","personal","Resourcefulness","3"
"GEOU9SP","personal","Self-awareness","0"
"GEOU9SP","personal","Self-motivation","2"
"GEOU9SP","personal","Teamwork & Collaboration","0"
"GEOU9SP","personal","Time Management","2"
"ENMPG11","computational","AI (generative) Competency","0"
"ENMPG11","computational","Computer Programming","0"
"ENMPG11","computational","Data Management","3"
"ENMPG11","computational","Effective Email Communication","0"
"ENMPG11","computational","Geographical Information Systems (GIS)","3"
"ENMPG11","computational","Graphic Design","2"
"ENMPG11","computational","Modelling","0"
"ENMPG11","computational","Presentation Software","0"
"ENMPG11","computational","Remote Meeting/Collaborative Software","0"
"ENMPG11","computational","Remote Sensing (data collection and analysis)","2"
"ENMPG11","computational","Social Media","0"
"ENMPG11","computational","Spreadsheet Creation and Management","0"
"ENMPG11","computational","Statistical Programmes","0"
"ENMPG11","computational","Word Processing","0"
"ENMPG11","field","Application of Remote Observations","0"
"ENMPG11","field","Conducting Transects","0"
"ENMPG11","field","Core Skills","0"
"ENMPG11","field","Drone Observations","0"
"ENMPG11","field","Environmental Impact Assessment","0"
"ENMPG11","field","GPS Usage","2"
"ENMPG11","field","Health and Safety Competency","0"
"ENMPG11","field","Mapping Skills","3"
"ENMPG11","field","Sampling: In-situ Monitoring","0"
"ENMPG11","field","Sampling: Physical Collection","0"
"ENMPG11","field","Species Monitoring","0"
"ENMPG11","lab","Accurate Result Reporting","3"
"ENMPG11","lab","Air Quality Analysis","0"
"ENMPG11","lab","Chemical Handling","0"
"ENMPG11","lab","Developing and Implementing SOPs","0"
"ENMPG11","lab","Good Laboratory Practices (GLP)","0"
"ENMPG11","lab","Maintaining Lab Notebooks","0"
"ENMPG11","lab","Microscopy","0"
"ENMPG11","lab","Operating Lab Equipment","0"
"ENMPG11","lab","Physical Chemical Analysis","0"
"ENMPG11","lab","Pipetting","0"
"ENMPG11","lab","Risk Assessments","0"
"ENMPG11","lab","Sample Preparation and Handling","0"
"ENMPG11","lab","Soil Quality Assessment","0"
"ENMPG11","lab","Water Quality Assessment","0"
"ENMPG11","personal","Adaptability","1"
"ENMPG11","personal","Verbal Communication","0"
"ENMPG11","personal","Written Communication","2"
"ENMPG11","personal","Conflict Resolution","0"
"ENMPG11","personal","Critical Thinking","3"
"ENMPG11","personal","Detail-Orientated Skills","3"
"ENMPG11","personal","Innovation","1"
"ENMPG11","personal","Integrated Problem-solving","3"
"ENMPG11","personal","Interpersonal Skills","0"
"ENMPG11","personal","Leadership","0"
"ENMPG11","personal","Reliability","1"
"ENMPG11","personal","Resourcefulness","3"
"ENMPG11","personal","Self-awareness","0"
"ENMPG11","personal","Self-motivation","2"
"ENMPG11","personal","Teamwork & Collaboration","0"
"ENMPG11","personal","Time Management","2"
"BIOU7FC","computational","AI (generative) Competency","0"
"BIOU7FC","computational","Computer Programming","1"
"BIOU7FC","computational","Data Management","2"
"BIOU7FC","computational","Effective Email Communication","0"
"BIOU7FC","computational","Geographical Information Systems (GIS)","1"
"BIOU7FC","computational","Graphic Design","3"
"BIOU7FC","computational","Modelling","0"
"BIOU7FC","computational","Presentation Software","3"
"BIOU7FC","computational","Remote Meeting/Collaborative Software","0"
"BIOU7FC","computational","Remote Sensing (data collection and analysis)","1"
"BIOU7FC","computational","Social Media","0"
"BIOU7FC","computational","Spreadsheet Creation and Management","3"
"BIOU7FC","computational","Statistical Programmes","3"
"BIOU7FC","computational","Word Processing","3"
"BIOU7FC","field","Application of Remote Observations","2"
"BIOU7FC","field","Conducting Transects","2"
"BIOU7FC","field","Core Skills","3"
"BIOU7FC","field","Drone Observations","1"
"BIOU7FC","field","Environmental Impact Assessment","0"
"BIOU7FC","field","GPS Usage","3"
"BIOU7FC","field","Health and Safety Competency","2"
"BIOU7FC","field","Mapping Skills","2"
"BIOU7FC","field","Sampling: In-situ Monitoring","3"
"BIOU7FC","field","Sampling: Physical Collection","1"
"BIOU7FC","field","Species Monitoring","3"
"BIOU7FC","lab","Accurate Result Reporting","3"
"BIOU7FC","lab","Air Quality Analysis","0"
"BIOU7FC","lab","Chemical Handling","0"
"BIOU7FC","lab","Developing and Implementing SOPs","0"
"BIOU7FC","lab","Good Laboratory Practices (GLP)","0"
"BIOU7FC","lab","Maintaining Lab Notebooks","0"
"BIOU7FC","lab","Microscopy","1"
"BIOU7FC","lab","Operating Lab Equipment","1"
"BIOU7FC","lab","Physical Chemical Analysis","0"
"BIOU7FC","lab","Pipetting","0"
"BIOU7FC","lab","Risk Assessments","1"
"BIOU7FC","lab","Sample Preparation and Handling","0"
"BIOU7FC","lab","Soil Quality Assessment","0"
"BIOU7FC","lab","Water Quality Assessment","0"
"BIOU7FC","personal","Adaptability","2"
"BIOU7FC","personal","Verbal Communication","3"
"BIOU7FC","personal","Written Communication","3"
"BIOU7FC","personal","Conflict Resolution","0"
"BIOU7FC","personal","Critical Thinking","3"
"BIOU7FC","personal","Detail-Orientated Skills","3"
"BIOU7FC","personal","Innovation","3"
"BIOU7FC","personal","Integrated Problem-solving","2"
"BIOU7FC","personal","Interpersonal Skills","3"
"BIOU7FC","personal","Leadership","2"
"BIOU7FC","personal","Reliability","2"
"BIOU7FC","personal","Resourcefulness","2"
"BIOU7FC","personal","Self-awareness","2"
"BIOU7FC","personal","Self-motivation","3"
"BIOU7FC","personal","Teamwork & Collaboration","3"
"BIOU7FC","personal","Time Management","3"
"BIOU8FC","computational","AI (generative) Competency","0"
"BIOU8FC","computational","Computer Programming","1"
"BIOU8FC","computational","Data Management","2"
"BIOU8FC","computational","Effective Email Communication","0"
"BIOU8FC","computational","Geographical Information Systems (GIS)","1"
"BIOU8FC","computational","Graphic Design","3"
"BIOU8FC","computational","Modelling","0"
"BIOU8FC","computational","Presentation Software","3"
"BIOU8FC","computational","Remote Meeting/Collaborative Software","0"
"BIOU8FC","computational","Remote Sensing (data collection and analysis)","1"
"BIOU8FC","computational","Social Media","0"
"BIOU8FC","computational","Spreadsheet Creation and Management","3"
"BIOU8FC","computational","Statistical Programmes","3"
"BIOU8FC","computational","Word Processing","3"
"BIOU8FC","field","Application of Remote Observations","2"
"BIOU8FC","field","Conducting Transects","2"
"BIOU8FC","field","Core Skills","3"
"BIOU8FC","field","Drone Observations","1"
"BIOU8FC","field","Environmental Impact Assessment","0"
"BIOU8FC","field","GPS Usage","3"
"BIOU8FC","field","Health and Safety Competency","2"
"BIOU8FC","field","Mapping Skills","2"
"BIOU8FC","field","Sampling: In-situ Monitoring","3"
"BIOU8FC","field","Sampling: Physical Collection","1"
"BIOU8FC","field","Species Monitoring","3"
"BIOU8FC","lab","Accurate Result Reporting","3"
"BIOU8FC","lab","Air Quality Analysis","0"
"BIOU8FC","lab","Chemical Handling","0"
"BIOU8FC","lab","Developing and Implementing SOPs","0"
"BIOU8FC","lab","Good Laboratory Practices (GLP)","0"
"BIOU8FC","lab","Maintaining Lab Notebooks","0"
"BIOU8FC","lab","Microscopy","1"
"BIOU8FC","lab","Operating Lab Equipment","1"
"BIOU8FC","lab","Physical Chemical Analysis","0"
"BIOU8FC","lab","Pipetting","0"
"BIOU8FC","lab","Risk Assessments","1"
"BIOU8FC","lab","Sample Preparation and Handling","0"
"BIOU8FC","lab","Soil Quality Assessment","0"
"BIOU8FC","lab","Water Quality Assessment","0"
"BIOU8FC","personal","Adaptability","2"
"BIOU8FC","personal","Verbal Communication","3"
"BIOU8FC","personal","Written Communication","3"
"BIOU8FC","personal","Conflict Resolution","0"
"BIOU8FC","personal","Critical Thinking","3"
"BIOU8FC","personal","Detail-Orientated Skills","3"
"BIOU8FC","personal","Innovation","3"
"BIOU8FC","personal","Integrated Problem-solving","2"
"BIOU8FC","personal","Interpersonal Skills","3"
"BIOU8FC","personal","Leadership","2"
"BIOU8FC","personal","Reliability","2"
"BIOU8FC","personal","Resourcefulness","2"
"BIOU8FC","personal","Self-awareness","2"
"BIOU8FC","personal","Self-motivation","3"
"BIOU8FC","personal","Teamwork & Collaboration","3"
"BIOU8FC","personal","Time Management","3"
"BIOU9TM","computational","AI (generative) Competency","0"
"BIOU9TM","computational","Computer Programming","0"
"BIOU9TM","computational","Data Management","0"
"BIOU9TM","computational","Effective Email Communication","0"
"BIOU9TM","computational","Geographical Information Systems (GIS)","0"
"BIOU9TM","computational","Graphic Design","1"
"BIOU9TM","computational","Modelling","0"
"BIOU9TM","computational","Presentation Software","1"
"BIOU9TM","computational","Remote Meeting/Collaborative Software","0"
"BIOU9TM","computational","Remote Sensing (data collection and analysis)","0"
"BIOU9TM","computational","Social Media","0"
"BIOU9TM","computational","Spreadsheet Creation and Management","0"
"BIOU9TM","computational","Statistical Programmes","0"
"BIOU9TM","computational","Word Processing","0"
"BIOU9TM","field","Application of Remote Observations","0"
"BIOU9TM","field","Conducting Transects","0"
"BIOU9TM","field","Core Skills","0"
"BIOU9TM","field","Drone Observations","0"
"BIOU9TM","field","Environmental Impact Assessment","0"
"BIOU9TM","field","GPS Usage","0"
"BIOU9TM","field","Health and Safety Competency","0"
"BIOU9TM","field","Mapping Skills","0"
"BIOU9TM","field","Sampling: In-situ Monitoring","0"
"BIOU9TM","field","Sampling: Physical Collection","0"
"BIOU9TM","field","Species Monitoring","0"
"BIOU9TM","lab","Accurate Result Reporting","3"
"BIOU9TM","lab","Air Quality Analysis","0"
"BIOU9TM","lab","Chemical Handling","3"
"BIOU9TM","lab","Developing and Implementing SOPs","3"
"BIOU9TM","lab","Good Laboratory Practices (GLP)","3"
"BIOU9TM","lab","Maintaining Lab Notebooks","1"
"BIOU9TM","lab","Microscopy","0"
"BIOU9TM","lab","Operating Lab Equipment","3"
"BIOU9TM","lab","Physical Chemical Analysis","3"
"BIOU9TM","lab","Pipetting","3"
"BIOU9TM","lab","Risk Assessments","2"
"BIOU9TM","lab","Sample Preparation and Handling","3"
"BIOU9TM","lab","Soil Quality Assessment","0"
"BIOU9TM","lab","Water Quality Assessment","0"
"BIOU9TM","personal","Adaptability","3"
"BIOU9TM","personal","Verbal Communication","3"
"BIOU9TM","personal","Written Communication","3"
"BIOU9TM","personal","Conflict Resolution","3"
"BIOU9TM","personal","Critical Thinking","3"
"BIOU9TM","personal","Detail-Orientated Skills","3"
"BIOU9TM","personal","Innovation","3"
"BIOU9TM","personal","Integrated Problem-solving","3"
"BIOU9TM","personal","Interpersonal Skills","3"
"BIOU9TM","personal","Leadership","3"
"BIOU9TM","personal","Reliability","3"
"BIOU9TM","personal","Resourcefulness","3"
"BIOU9TM","personal","Self-awareness","3"
"BIOU9TM","personal","Self-motivation","3"
"BIOU9TM","personal","Teamwork & Collaboration","3"
"BIOU9TM","personal","Time Management","3"
"SCIU3LS","computational","AI (generative) Competency","0"
"SCIU3LS","computational","Computer Programming","0"
"SCIU3LS","computational","Data Management","0"
"SCIU3LS","computational","Effective Email Communication","0"
"SCIU3LS","computational","Geographical Information Systems (GIS)","0"
"SCIU3LS","computational","Graphic Design","0"
"SCIU3LS","computational","Modelling","0"
"SCIU3LS","computational","Presentation Software","0"
"SCIU3LS","computational","Remote Meeting/Collaborative Software","0"
"SCIU3LS","computational","Remote Sensing (data collection and analysis)","0"
"SCIU3LS","computational","Social Media","0"
"SCIU3LS","computational","Spreadsheet Creation and Management","0"
"SCIU3LS","computational","Statistical Programmes","0"
"SCIU3LS","computational","Word Processing","0"
"SCIU3LS","field","Application of Remote Observations","0"
"SCIU3LS","field","Conducting Transects","0"
"SCIU3LS","field","Core Skills","0"
"SCIU3LS","field","Drone Observations","0"
"SCIU3LS","field","Environmental Impact Assessment","0"
"SCIU3LS","field","GPS Usage","0"
"SCIU3LS","field","Health and Safety Competency","2"
"SCIU3LS","field","Mapping Skills","0"
"SCIU3LS","field","Sampling: In-situ Monitoring","0"
"SCIU3LS","field","Sampling: Physical Collection","1"
"SCIU3LS","field","Species Monitoring","0"
"SCIU3LS","lab","Accurate Result Reporting","1"
"SCIU3LS","lab","Air Quality Analysis","0"
"SCIU3LS","lab","Chemical Handling","2"
"SCIU3LS","lab","Developing and Implementing SOPs","1"
"SCIU3LS","lab","Good Laboratory Practices (GLP)","1"
"SCIU3LS","lab","Maintaining Lab Notebooks","0"
"SCIU3LS","lab","Microscopy","0"
"SCIU3LS","lab","Operating Lab Equipment","2"
"SCIU3LS","lab","Physical Chemical Analysis","2"
"SCIU3LS","lab","Pipetting","2"
"SCIU3LS","lab","Risk Assessments","1"
"SCIU3LS","lab","Sample Preparation and Handling","1"
"SCIU3LS","lab","Soil Quality Assessment","0"
"SCIU3LS","lab","Water Quality Assessment","0"
"SCIU3LS","personal","Adaptability","1"
"SCIU3LS","personal","Verbal Communication","0"
"SCIU3LS","personal","Written Communication","1"
"SCIU3LS","personal","Conflict Resolution","0"
"SCIU3LS","personal","Critical Thinking","1"
"SCIU3LS","personal","Detail-Orientated Skills","1"
"SCIU3LS","personal","Innovation","0"
"SCIU3LS","personal","Integrated Problem-solving","1"
"SCIU3LS","personal","Interpersonal Skills","1"
"SCIU3LS","personal","Leadership","0"
"SCIU3LS","personal","Reliability","1"
"SCIU3LS","personal","Resourcefulness","0"
"SCIU3LS","personal","Self-awareness","1"
"SCIU3LS","personal","Self-motivation","1"
"SCIU3LS","personal","Teamwork & Collaboration","1"
"SCIU3LS","personal","Time Management","1"
"ENVU9MR","computational","AI (generative) Competency","0"
"ENVU9MR","computational","Computer Programming","0"
"ENVU9MR","computational","Data Management","2"
"ENVU9MR","computational","Effective Email Communication","1"
"ENVU9MR","computational","Geographical Information Systems (GIS)","2"
"ENVU9MR","computational","Graphic Design","2"
"ENVU9MR","computational","Modelling","0"
"ENVU9MR","computational","Presentation Software","2"
"ENVU9MR","computational","Remote Meeting/Collaborative Software","0"
"ENVU9MR","computational","Remote Sensing (data collection and analysis)","1"
"ENVU9MR","computational","Social Media","0"
"ENVU9MR","computational","Spreadsheet Creation and Management","2"
"ENVU9MR","computational","Statistical Programmes","0"
"ENVU9MR","computational","Word Processing","2"
"ENVU9MR","field","Application of Remote Observations","1"
"ENVU9MR","field","Conducting Transects","1"
"ENVU9MR","field","Core Skills","2"
"ENVU9MR","field","Drone Observations","1"
"ENVU9MR","field","Environmental Impact Assessment","1"
"ENVU9MR","field","GPS Usage","2"
"ENVU9MR","field","Health and Safety Competency","1"
"ENVU9MR","field","Mapping Skills","2"
"ENVU9MR","field","Sampling: In-situ Monitoring","2"
"ENVU9MR","field","Sampling: Physical Collection","1"
"ENVU9MR","field","Species Monitoring","2"
"ENVU9MR","lab","Accurate Result Reporting","2"
"ENVU9MR","lab","Air Quality Analysis","0"
"ENVU9MR","lab","Chemical Handling","0"
"ENVU9MR","lab","Developing and Implementing SOPs","2"
"ENVU9MR","lab","Good Laboratory Practices (GLP)","0"
"ENVU9MR","lab","Maintaining Lab Notebooks","0"
"ENVU9MR","lab","Microscopy","1"
"ENVU9MR","lab","Operating Lab Equipment","0"
"ENVU9MR","lab","Physical Chemical Analysis","0"
"ENVU9MR","lab","Pipetting","0"
"ENVU9MR","lab","Risk Assessments","1"
"ENVU9MR","lab","Sample Preparation and Handling","0"
"ENVU9MR","lab","Soil Quality Assessment","0"
"ENVU9MR","lab","Water Quality Assessment","0"
"ENVU9MR","personal","Adaptability","1"
"ENVU9MR","personal","Verbal Communication","2"
"ENVU9MR","personal","Written Communication","2"
"ENVU9MR","personal","Conflict Resolution","2"
"ENVU9MR","personal","Critical Thinking","2"
"ENVU9MR","personal","Detail-Orientated Skills","1"
"ENVU9MR","personal","Innovation","1"
"ENVU9MR","personal","Integrated Problem-solving","2"
"ENVU9MR","personal","Interpersonal Skills","2"
"ENVU9MR","personal","Leadership","2"
"ENVU9MR","personal","Reliability","2"
"ENVU9MR","personal","Resourcefulness","1"
"ENVU9MR","personal","Self-awareness","2"
"ENVU9MR","personal","Self-motivation","2"
"ENVU9MR","personal","Teamwork & Collaboration","2"
"ENVU9MR","personal","Time Management","2"
"ENVU2LV","computational","AI (generative) Competency","0"
"ENVU2LV","computational","Computer Programming","0"
"ENVU2LV","computational","Data Management","2"
"ENVU2LV","computational","Effective Email Communication","0"
"ENVU2LV","computational","Geographical Information Systems (GIS)","0"
"ENVU2LV","computational","Graphic Design","2"
"ENVU2LV","computational","Modelling","0"
"ENVU2LV","computational","Presentation Software","0"
"ENVU2LV","computational","Remote Meeting/Collaborative Software","0"
"ENVU2LV","computational","Remote Sensing (data collection and analysis)","2"
"ENVU2LV","computational","Social Media","0"
"ENVU2LV","computational","Spreadsheet Creation and Management","2"
"ENVU2LV","computational","Statistical Programmes","0"
"ENVU2LV","computational","Word Processing","2"
"ENVU2LV","field","Application of Remote Observations","0"
"ENVU2LV","field","Conducting Transects","0"
"ENVU2LV","field","Core Skills","2"
"ENVU2LV","field","Drone Observations","1"
"ENVU2LV","field","Environmental Impact Assessment","0"
"ENVU2LV","field","GPS Usage","1"
"ENVU2LV","field","Health and Safety Competency","1"
"ENVU2LV","field","Mapping Skills","2"
"ENVU2LV","field","Sampling: In-situ Monitoring","1"
"ENVU2LV","field","Sampling: Physical Collection","0"
"ENVU2LV","field","Species Monitoring","0"
"ENVU2LV","lab","Accurate Result Reporting","2"
"ENVU2LV","lab","Air Quality Analysis","0"
"ENVU2LV","lab","Chemical Handling","0"
"ENVU2LV","lab","Developing and Implementing SOPs","2"
"ENVU2LV","lab","Good Laboratory Practices (GLP)","0"
"ENVU2LV","lab","Maintaining Lab Notebooks","0"
"ENVU2LV","lab","Microscopy","0"
"ENVU2LV","lab","Operating Lab Equipment","0"
"ENVU2LV","lab","Physical Chemical Analysis","1"
"ENVU2LV","lab","Pipetting","0"
"ENVU2LV","lab","Risk Assessments","1"
"ENVU2LV","lab","Sample Preparation and Handling","0"
"ENVU2LV","lab","Soil Quality Assessment","0"
"ENVU2LV","lab","Water Quality Assessment","0"
"ENVU2LV","personal","Adaptability","2"
"ENVU2LV","personal","Verbal Communication","2"
"ENVU2LV","personal","Written Communication","2"
"ENVU2LV","personal","Conflict Resolution","1"
"ENVU2LV","personal","Critical Thinking","2"
"ENVU2LV","personal","Detail-Orientated Skills","1"
"ENVU2LV","personal","Innovation","1"
"ENVU2LV","personal","Integrated Problem-solving","1"
"ENVU2LV","personal","Interpersonal Skills","2"
"ENVU2LV","personal","Leadership","1"
"ENVU2LV","personal","Reliability","2"
"ENVU2LV","personal","Resourcefulness","2"
"ENVU2LV","personal","Self-awareness","2"
"ENVU2LV","personal","Self-motivation","2"
"ENVU2LV","personal","Teamwork & Collaboration","2"
"ENVU2LV","personal","Time Management","2"
"GEOU9SE","computational","AI (generative) Competency","1"
"GEOU9SE","computational","Computer Programming","0"
"GEOU9SE","computational","Data Management","2"
"GEOU9SE","computational","Effective Email Communication","3"
"GEOU9SE","computational","Geographical Information Systems (GIS)","0"
"GEOU9SE","computational","Graphic Design","3"
"GEOU9SE","computational","Modelling","2"
"GEOU9SE","computational","Presentation Software","3"
"GEOU9SE","computational","Remote Meeting/Collaborative Software","3"
"GEOU9SE","computational","Remote Sensing (data collection and analysis)","0"
"GEOU9SE","computational","Social Media","2"
"GEOU9SE","computational","Spreadsheet Creation and Management","1"
"GEOU9SE","computational","Statistical Programmes","0"
"GEOU9SE","computational","Word Processing","3"
"GEOU9SE","field","Application of Remote Observations","0"
"GEOU9SE","field","Conducting Transects","0"
"GEOU9SE","field","Core Skills","0"
"GEOU9SE","field","Drone Observations","0"
"GEOU9SE","field","Environmental Impact Assessment","2"
"GEOU9SE","field","GPS Usage","0"
"GEOU9SE","field","Health and Safety Competency","1"
"GEOU9SE","field","Mapping Skills","0"
"GEOU9SE","field","Sampling: In-situ Monitoring","0"
"GEOU9SE","field","Sampling: Physical Collection","0"
"GEOU9SE","field","Species Monitoring","0"
"GEOU9SE","lab","Accurate Result Reporting","0"
"GEOU9SE","lab","Air Quality Analysis","0"
"GEOU9SE","lab","Chemical Handling","0"
"GEOU9SE","lab","Developing and Implementing SOPs","0"
"GEOU9SE","lab","Good Laboratory Practices (GLP)","0"
"GEOU9SE","lab","Maintaining Lab Notebooks","0"
"GEOU9SE","lab","Microscopy","0"
"GEOU9SE","lab","Operating Lab Equipment","0"
"GEOU9SE","lab","Physical Chemical Analysis","0"
"GEOU9SE","lab","Pipetting","0"
"GEOU9SE","lab","Risk Assessments","1"
"GEOU9SE","lab","Sample Preparation and Handling","0"
"GEOU9SE","lab","Soil Quality Assessment","0"
"GEOU9SE","lab","Water Quality Assessment","0"
"GEOU9SE","personal","Adaptability","3"
"GEOU9SE","personal","Verbal Communication","3"
"GEOU9SE","personal","Written Communication","3"
"GEOU9SE","personal","Conflict Resolution","3"
"GEOU9SE","personal","Critical Thinking","3"
"GEOU9SE","personal","Detail-Orientated Skills","3"
"GEOU9SE","personal","Innovation","3"
"GEOU9SE","personal","Integrated Problem-solving","3"
"GEOU9SE","personal","Interpersonal Skills","3"
"GEOU9SE","personal","Leadership","3"
"GEOU9SE","personal","Reliability","3"
"GEOU9SE","personal","Resourcefulness","3"
"GEOU9SE","personal","Self-awareness","3"
"GEOU9SE","personal","Self-motivation","3"
"GEOU9SE","personal","Teamwork & Collaboration","3"
"GEOU9SE","personal","Time Management","3"
"ENMPG22","computational","AI (generative) Competency","1"
"ENMPG22","computational","Computer Programming","0"
"ENMPG22","computational","Data Management","1"
"ENMPG22","computational","Effective Email Communication","3"
"ENMPG22","computational","Geographical Information Systems (GIS)","1"
"ENMPG22","computational","Graphic Design","2"
"ENMPG22","computational","Modelling","2"
"ENMPG22","computational","Presentation Software","2"
"ENMPG22","computational","Remote Meeting/Collaborative Software","3"
"ENMPG22","computational","Remote Sensing (data collection and analysis)","0"
"ENMPG22","computational","Social Media","1"
"ENMPG22","computational","Spreadsheet Creation and Management","2"
"ENMPG22","computational","Statistical Programmes","1"
"ENMPG22","computational","Word Processing","3"
"ENMPG22","field","Application of Remote Observations","2"
"ENMPG22","field","Conducting Transects","2"
"ENMPG22","field","Core Skills","2"
"ENMPG22","field","Drone Observations","0"
"ENMPG22","field","Environmental Impact Assessment","3"
"ENMPG22","field","GPS Usage","2"
"ENMPG22","field","Health and Safety Competency","2"
"ENMPG22","field","Mapping Skills","2"
"ENMPG22","field","Sampling: In-situ Monitoring","2"
"ENMPG22","field","Sampling: Physical Collection","2"
"ENMPG22","field","Species Monitoring","2"
"ENMPG22","lab","Accurate Result Reporting","1"
"ENMPG22","lab","Air Quality Analysis","2"
"ENMPG22","lab","Chemical Handling","1"
"ENMPG22","lab","Developing and Implementing SOPs","0"
"ENMPG22","lab","Good Laboratory Practices (GLP)","0"
"ENMPG22","lab","Maintaining Lab Notebooks","0"
"ENMPG22","lab","Microscopy","0"
"ENMPG22","lab","Operating Lab Equipment","1"
"ENMPG22","lab","Physical Chemical Analysis","1"
"ENMPG22","lab","Pipetting","0"
"ENMPG22","lab","Risk Assessments","1"
"ENMPG22","lab","Sample Preparation and Handling","1"
"ENMPG22","lab","Soil Quality Assessment","1"
"ENMPG22","lab","Water Quality Assessment","1"
"ENMPG22","personal","Adaptability","2"
"ENMPG22","personal","Verbal Communication","3"
"ENMPG22","personal","Written Communication","3"
"ENMPG22","personal","Conflict Resolution","3"
"ENMPG22","personal","Critical Thinking","3"
"ENMPG22","personal","Detail-Orientated Skills","3"
"ENMPG22","personal","Innovation","3"
"ENMPG22","personal","Integrated Problem-solving","3"
"ENMPG22","personal","Interpersonal Skills","3"
"ENMPG22","personal","Leadership","3"
"ENMPG22","personal","Reliability","3"
"ENMPG22","personal","Resourcefulness","3"
"ENMPG22","personal","Self-awareness","3"
"ENMPG22","personal","Self-motivation","3"
"ENMPG22","personal","Teamwork & Collaboration","3"
"ENMPG22","personal","Time Management","3"
"ENMPG17","computational","AI (generative) Competency","0"
"ENMPG17","computational","Computer Programming","0"
"ENMPG17","computational","Data Management","2"
"ENMPG17","computational","Effective Email Communication","0"
"ENMPG17","computational","Geographical Information Systems (GIS)","1"
"ENMPG17","computational","Graphic Design","2"
"ENMPG17","computational","Modelling","0"
"ENMPG17","computational","Presentation Software","2"
"ENMPG17","computational","Remote Meeting/Collaborative Software","0"
"ENMPG17","computational","Remote Sensing (data collection and analysis)","1"
"ENMPG17","computational","Social Media","0"
"ENMPG17","computational","Spreadsheet Creation and Management","2"
"ENMPG17","computational","Statistical Programmes","0"
"ENMPG17","computational","Word Processing","2"
"ENMPG17","field","Application of Remote Observations","2"
"ENMPG17","field","Conducting Transects","2"
"ENMPG17","field","Core Skills","2"
"ENMPG17","field","Drone Observations","1"
"ENMPG17","field","Environmental Impact Assessment","1"
"ENMPG17","field","GPS Usage","2"
"ENMPG17","field","Health and Safety Competency","1"
"ENMPG17","field","Mapping Skills","2"
"ENMPG17","field","Sampling: In-situ Monitoring","2"
"ENMPG17","field","Sampling: Physical Collection","2"
"ENMPG17","field","Species Monitoring","2"
